OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	n_TEST_OUTCOME	n_subjects
-1	s-timotei,igevasta-aineet	u/ml	u/ml	FALSE	23	23
-1	s-timotei,igevasta-aineetosat.	u/ml	u/ml	FALSE	46	46
-1	s-timoteinsiitepöly(g6),ige-vasta-aineet	u/ml	u/ml	FALSE	22	22
-1	s-timoteinsiitepöly(g6),igevasta-aineet	u/ml	u/ml	FALSE	103	102
-1	s-timoteinsiitepöly(g6),igevasta-aineet			FALSE	16	16
-1	s-timoteinsiitepöly,igevasta-aineet			FALSE	120	118
-1	s-timoteinsiitepöly,igevasta-aineet	u/ml	u/ml	FALSE	239	235
-1	s-timoteinsiitepöly,igevasta-aineet(ko)	u/ml	u/ml	FALSE	7	7
-1	s-timoteinsiitepöly,igevasta-aineet,rast,timotei,allergia	u/ml	u/ml	FALSE	15	15
-1	s-timotej			FALSE	81	78
-1	s-timotej	u/ml	u/ml	FALSE	13	12
3014171	s-tiosyan	umol/l	umol/l	FALSE	13	11
-1	s-titiab			FALSE	8	7
-1	s-tk-äpkl			FALSE	100	80
3004282	s-tnf	ng/l	ng/l	FALSE	64	54
3021337	s-tni			FALSE	35	34
3021337	s-tni	ng/l	ng/l	FALSE	11	10
3019800	s-tnt	ng/l	ng/l	FALSE	139	127
3019800	s-tnt			FALSE	14	14
3019800	s-tnt			TRUE	18	17
3035509	s-tob			FALSE	88	38
3035509	s-tob	mg/l	mg/l	FALSE	196	70
3015350	s-tocaab			FALSE	24	23
-1	s-tocaab	od	od	FALSE	7	7
-1	s-tocaab.			FALSE	46	43
-1	s-tomaate	u/ml	u/ml	FALSE	63	63
-1	s-tomaate			FALSE	10	10
-1	s-tomaatti,igevasta-aineet	u/ml	u/ml	FALSE	10	10
-1	s-tonnike			FALSE	12	12
-1	s-tonnike	u/ml	u/ml	FALSE	31	29
3025481	s-topira	mg/l	mg/l	FALSE	16	9
-1	s-topiram	mg/l	mg/l	FALSE	16	10
-1	s-topiram	umol/l	umol/l	FALSE	12	10
-1	s-tosilab			FALSE	7	6
3014959	s-toxoab			FALSE	1533	1348
3018921	s-toxoaba			FALSE	1331	1176
3014959	s-toxoabg			FALSE	1426	1226
3014959	s-toxoabg			TRUE	253	232
3014959	s-toxoabg	iu/ml	iu/ml	FALSE	105	90
3027529	s-toxoabm			FALSE	1535	1349
40760109	s-toxoavi			FALSE	1380	1215
40760109	s-toxoavi			TRUE	10	10
-1	s-toxocf			FALSE	32	28
-1	s-toxoplasma,iggvasta-aineet			FALSE	6	6
-1	s-toxoplasma,igmvasta-aineet			FALSE	6	6
-1	s-toxoplasma,vasta-aineet			FALSE	9	8
3019539	s-tpha			FALSE	2366	1174
3019539	s-tpha	titre	titre	FALSE	813	234
3019539	s-tpha			TRUE	32	23
3027238	s-tpo-ab	iu/ml	iu/ml	FALSE	55	49
3027238	s-tpo-ab			FALSE	14	13
3027238	s-tpo-ab			TRUE	33	30
-1	s-tpo-ab	u/ml	u/ml	FALSE	7	7
3027238	s-tpoab	u/ml	u/ml	FALSE	2827	2432
3027238	s-tpoab			TRUE	1688	1456
3027238	s-tpoab			FALSE	6725	6029
3027238	s-tpoab	iu/ml	iu/ml	FALSE	4068	3409
-1	s-tpoab	form	form	FALSE	11	9
3017414	s-tputree			FALSE	14	13
3017414	s-tputree	u/ml	u/ml	FALSE	21	21
-1	s-tr1horm			FALSE	54	50
-1	s-tr1kem			FALSE	56	54
3050129	s-tr1seul			FALSE	553	400
-1	s-tr2seul			FALSE	87	85
-1	s-transferriininrautakyllästeisyyspaastotilassa			FALSE	10	6
-1	s-transferriinireseptori	mg/l	mg/l	FALSE	1934	1434
3015399	s-transferriinireseptori,liukoinen	mg/l	mg/l	FALSE	125	95
3015399	s-transferriinireseptori,liukoinen(ko)	mg/l	mg/l	FALSE	26	24
-1	s-transglutaminaasi,iggvasta-aineet			FALSE	17	16
-1	s-transglutaminaasivasta-aineet			FALSE	454	449
-1	s-transglutaminaasivasta-aineet	u/ml	u/ml	FALSE	12	9
-1	s-transglutaminaasivasta-aineetiga			FALSE	10	10
3019832	s-treponemapallidum,vasta-aineet			FALSE	175	170
-1	s-treponemapallidum,vasta-aineet,äitseul			FALSE	55	51
-1	s-treponemapallidumhemagglutinaatio			FALSE	10	10
-1	s-treponemapallidumv-a			FALSE	7	7
-1	s-tria14e	u/ml	u/ml	FALSE	9	9
3025839	s-trigly	mmol/l	mmol/l	FALSE	28629	25573
3025839	s-trigly			TRUE	1983	1683
3025839	s-triglyseridit	mmol/l	mmol/l	FALSE	359	332
-1	s-triglyseridit(paketti)	mmol/l	mmol/l	FALSE	25	22
3025839	s-triglyseriditosatutkimus	mmol/l	mmol/l	FALSE	162	128
-1	s-trijodityroniini,vapaa	pmol/l	pmol/l	FALSE	58	46
-1	s-trijodityroniini,vapaa(ko)	pmol/l	pmol/l	FALSE	8	8
-1	s-trivire			FALSE	16	16
-1	s-troponiinii			FALSE	12	12
3019832	s-trpaab			FALSE	15530	10485
3019832	s-trpaab			TRUE	11	11
3002814	s-trspab			FALSE	21	20
-1	s-trspab	od	od	FALSE	6	6
-1	s-trspab.			FALSE	46	43
-1	s-trypg2	ug/l	ug/l	FALSE	407	77
-1	s-trypg2			TRUE	22	6
3019420	s-trypt	ug/l	ug/l	FALSE	1570	673
3019420	s-trypt			TRUE	41	30
3019420	s-trypt			FALSE	15	9
-1	s-tryptaasi	ug/l	ug/l	FALSE	271	216
3009201	s-tsh	mu/l	mu/l	FALSE	114278	70853
3009201	s-tsh	miu/l	miu/l	FALSE	18762	10597
3009201	s-tsh			TRUE	10934	7700
3009201	s-tsh			FALSE	3087	1890
-1	s-tsh	mlu/l	mlu/l	FALSE	72	51
3009201	s-tsh	u/l	u/l	FALSE	58	46
3009201	s-tsh-abr	mu/l	mu/l	FALSE	115	48
3009201	s-tsh-abr			TRUE	25	20
3009201	s-tsh-abr			FALSE	13	11
3009201	s-tsh-reseptori,vasta-aineet	iu/l	iu/l	FALSE	232	151
3009201	s-tsh-reseptori,vasta-aineet			FALSE	46	45
3017044	s-tshrab			FALSE	3795	2793
3017044	s-tshrab			TRUE	3076	1689
3017044	s-tshrab	iu/l	iu/l	FALSE	4054	2318
3017044	s-tshrab	u/l	u/l	FALSE	1135	657
3017044	s-tshrab	iu/ml	iu/ml	FALSE	15	15
3009201	s-tshrefl			FALSE	5355	4290
3009201	s-tshrefl	mu/l	mu/l	FALSE	585	435
-1	s-tshreflpt			FALSE	1404	1278
3019050	s-ttgaba	u/ml	u/ml	FALSE	9464	8113
3019050	s-ttgaba			FALSE	27030	23862
3019050	s-ttgaba	eliau/ml	eliau/ml	FALSE	125	105
3019050	s-ttgaba			TRUE	3113	2681
-1	s-ttgaba	form	form	FALSE	154	151
3019050	s-ttgaba,s-kudostransglutaminaasi,igavasta-aineet			FALSE	68	66
3046870	s-ttgabg			FALSE	10469	9740
3046870	s-ttgabg			TRUE	16	15
3046870	s-ttgabg	u/ml	u/ml	FALSE	126	84
-1	s-ttgabg,s-kudostransglutaminaasi,iggvasta-aineet(ko)			FALSE	48	47
-1	s-tuma,liukag.va,laaja	ratio	ratio	FALSE	6	6
-1	s-tuma,liukoisetantigeenit			FALSE	9	9
-1	s-tuma,liukoisetantigeenit,seulonta,vasta-aineet			FALSE	7	7
-1	s-tuma,liukoisetantigeenit,vasta-aineet			FALSE	184	174
-1	s-tuma,liukoisetantigeenit,vasta-aineet	ratio	ratio	FALSE	51	41
-1	s-tuma,liukoisetantigeenit,vasta-aineet,immuno			FALSE	6	6
-1	s-tuma,liukoisetantigeenit,vasta-aineet,laaja			FALSE	10	10
-1	s-tuma,liukoisetantigeenit,vasta-aineet,laajatutkimus			FALSE	29	29
-1	s-tuma,liukoisetva			FALSE	18	18
-1	s-tuma,liukoisetva			TRUE	13	13
3037522	s-tuma,vasta-aineet	titre	titre	FALSE	192	174
3037522	s-tuma,vasta-aineet			FALSE	544	509
-1	s-tuma,vasta-aineet,analyysi,lausunto			FALSE	8	8
-1	s-tuma,vasta-aineet,tyypitys			FALSE	17	17
-1	s-tuma,vasta-aineetblottaus			FALSE	7	7
-1	s-tumavasta-aineet,analyysi			FALSE	13	13
-1	s-turska(f3),igevasta-aineet			FALSE	12	12
-1	s-turskae			FALSE	509	503
-1	s-turskae	u/ml	u/ml	FALSE	346	309
-1	s-turskae			TRUE	20	19
-1	s-tuumori			FALSE	16	14
3036535	s-tygl			FALSE	2676	800
3036535	s-tygl	ug/l	ug/l	FALSE	2999	739
3036535	s-tygl			TRUE	56	37
3025547	s-tygl-va			FALSE	2662	573
3025547	s-tygl-va	u/ml	u/ml	FALSE	535	131
3025547	s-tygl-va			TRUE	9	6
3025547	s-tyglab			TRUE	125	104
3025547	s-tyglab	u/ml	u/ml	FALSE	610	314
3025547	s-tyglab			FALSE	2049	982
3025547	s-tyglab	iu/ml	iu/ml	FALSE	552	293
-1	s-tymidiinikinaasi	u/l	u/l	FALSE	114	68
3045066	s-tymidk	u/l	u/l	FALSE	1166	758
3045066	s-tymidk			TRUE	32	25
3045066	s-tymidk			FALSE	6	6
-1	s-tyreoglobuliini	ug/l	ug/l	FALSE	31	27
-1	s-tyreoglobuliini			FALSE	51	38
3025547	s-tyreoglobuliini,vasta-aineet			FALSE	74	65
3025547	s-tyreoglobuliini,vasta-aineet	iu/ml	iu/ml	FALSE	68	36
-1	s-tyreoglobuliini,vasta-aineet	u/ml	u/ml	FALSE	30	13
-1	s-tyreoglobuliini,vasta-aineet,osatutkimus			FALSE	30	24
-1	s-tyreoglobuliinivasta-aineet			FALSE	16	8
-1	s-tyreoideaperoksidaasi,vasta-aineet	iu/ml	iu/ml	FALSE	203	193
-1	s-tyreoideaperoksidaasi,vasta-aineet	u/ml	u/ml	FALSE	55	46
3027238	s-tyreoideaperoksidaasi,vasta-aineet			FALSE	105	104
-1	s-tyreoideaperoksidaasi,vasta-aineet(ko)			FALSE	6	6
-1	s-tyreoideaperoksidaasi,vasta-aineet(ko)	iu/ml	iu/ml	FALSE	9	8
-1	s-tyreoideaperoksidaasi,vasta-aineet(pi)			FALSE	7	7
-1	s-tyreoideaperoksidaasi,vasta-aineet(pi)	u/ml	u/ml	FALSE	6	6
-1	s-tyreoideavasta-aineet			FALSE	69	69
3009201	s-tyreotropiini	mu/l	mu/l	FALSE	576	424
3009201	s-tyreotropiini	miu/l	miu/l	FALSE	398	297
3009201	s-tyreotropiini			FALSE	15	14
-1	s-tyreotropiini(pakettiin)	mu/l	mu/l	FALSE	71	42
-1	s-tyreotropiini,elinvasta-aineristireaktio	mu/l	mu/l	FALSE	9	7
-1	s-tyreotropiini,peg-saostuksella	mu/l	mu/l	FALSE	27	20
-1	s-tyreotropiinipakettiin	mu/l	mu/l	FALSE	10	9
3008486	s-tyroksiini,vapaa	pmol/l	pmol/l	FALSE	655	492
3008486	s-tyroksiini,vapaa			FALSE	9	9
-1	s-tyroksiini,vapaa(paketti)	pmol/l	pmol/l	FALSE	72	42
-1	s-tyroksiini,vapaapakettiin	pmol/l	pmol/l	FALSE	7	6
-1	s-tyrosiini	mmol/l	mmol/l	FALSE	265	244
-1	s-tyydyttyneetrasvahapot	mmol/l	mmol/l	FALSE	265	244
-1	s-tyypin2diabetesriski	%	%	FALSE	265	244
3010156	s-ucrp	mg/l	mg/l	FALSE	1285	933
3010156	s-ucrp			TRUE	80	77
3026493	s-uraat	umol/l	umol/l	FALSE	12338	8878
3026493	s-uraat			TRUE	19	17
3026493	s-uraat			FALSE	95	87
3026493	s-uraat	mmol/l	umol/l	FALSE	12	12
3026493	s-uraatti	umol/l	umol/l	FALSE	621	544
-1	s-uraatti			FALSE	38	37
3020779	s-urea	mmol/l	mmol/l	FALSE	8	6
-1	s-urtikar			FALSE	53	53
36305790	s-ustek	mg/l	mg/l	FALSE	25	13
-1	s-ustekab			FALSE	50	33
36305790	s-usteki			TRUE	46	30
36305790	s-usteki	mg/l	mg/l	FALSE	183	84
-1	s-ustekinumpitoisuus	mg/l	mg/l	FALSE	6	6
-1	s-valiini	mmol/l	mmol/l	FALSE	265	244
-1	s-valkoinenpapu,ige-vasta-aineet	u/ml	u/ml	FALSE	10	10
3006840	s-valksie	u/ml	u/ml	FALSE	21	21
-1	s-valp-v	umol/l	umol/l	FALSE	12	6
3009466	s-valpr	umol/l	umol/l	FALSE	15248	4614
3009466	s-valpr			TRUE	1934	940
3009466	s-valpr			FALSE	850	685
3009466	s-valpr	%	%	FALSE	8	7
-1	s-valpr-v	umol/l	umol/l	FALSE	640	384
-1	s-valpr-v			FALSE	168	140
-1	s-valpr-v			TRUE	31	21
-1	s-valpro	umol/l	umol/l	FALSE	31	15
-1	s-valproaatti	umol/l	umol/l	FALSE	219	142
-1	s-valproaatti			FALSE	11	10
3005715	s-van	mg/l	mg/l	FALSE	9173	2247
3005715	s-van			FALSE	370	250
3005715	s-van			TRUE	135	41
-1	s-van-0	mg/l	mg/l	FALSE	33	20
-1	s-van-1	mg/l	mg/l	FALSE	16	14
-1	s-vancom	mg/l	mg/l	FALSE	54	18
-1	s-vani	mg/l	mg/l	FALSE	33	7
-1	s-vankomysiini	mg/l	mg/l	FALSE	25	8
-1	s-vapaanjakokonais-psa:nsuhde			FALSE	1213	962
-1	s-vapaanjakokonais-psa:nsuhde	%	%	FALSE	643	465
-1	s-vapaantestosteroninindeksi	pmol/l	pmol/l	FALSE	27	21
-1	s-vapaidenkappa-jalambdakevytketjujenmääritys			FALSE	13	13
-1	s-vapaidenkappa-jalambdakevytketjumääritys			FALSE	17	17
-1	s-varah			FALSE	7	7
-1	s-varicella-zostervirus,iggvasta-aineet	eiu	eiu	FALSE	12	12
-1	s-varicella-zostervirus,igmvasta-aineet			FALSE	16	15
-1	s-varicellazostervirus,iggvasta-aineet	miu/ml	miu/ml	FALSE	10	10
-1	s-varizella-zostervirus,igg-vasta-aineet	u/l	u/l	FALSE	85	84
-1	s-varizella-zostervirus,igm-vasta-aineet			FALSE	87	86
-1	s-varizella-zostervirus,vasta-aineet,lausunto			FALSE	103	102
-1	s-vaskuab			FALSE	516	484
36305075	s-vedol	mg/l	mg/l	FALSE	517	185
36305075	s-vedol			TRUE	164	81
36305075	s-vedol			FALSE	6	6
-1	s-vedolab			FALSE	704	225
1175553	s-vedolpa			FALSE	642	205
-1	s-vegf	ng/l	ng/l	FALSE	21	13
3027231	s-vehnjae	u/ml	u/ml	FALSE	204	177
-1	s-vehnjae			FALSE	49	48
-1	s-vehnjae			TRUE	24	24
-1	s-vehnä(ravintoaine),igevasta-aineet			FALSE	26	26
-1	s-vehnä(ravintoaine),igevasta-aineet	u/ml	u/ml	FALSE	6	6
-1	s-vehnä/ravintoaine,igevasta-aineet			FALSE	11	11
-1	s-vehnä/ravintoaine,igevasta-aineet	u/ml	u/ml	FALSE	6	6
40760435	s-vehnäe			FALSE	22	22
40760435	s-vehnäe	u/ml	u/ml	FALSE	77	77
40760435	s-vehnäe			TRUE	19	18
-1	s-vehnäek			FALSE	24	24
-1	s-vehnäek,vehnäjauhojakomponentit/f4)igevasta-aineet)			FALSE	41	41
-1	s-vehnäjauho(f4),ige-vasta-aineet	u/ml	u/ml	FALSE	7	7
-1	s-vehnäjauho(f4),igevasta-aineet			FALSE	11	11
-1	s-vehnäjauho,igevasta-aineet	u/ml	u/ml	FALSE	20	20
-1	s-vehnäjauho,igevasta-aineet			FALSE	33	33
-1	s-vehn�e			FALSE	365	364
3027231	s-vehn�e	u/ml	u/ml	FALSE	391	364
-1	s-vendves	nmol/l	nmol/l	FALSE	155	102
3045519	s-venlaf	nmol/l	nmol/l	FALSE	159	100
-1	s-venlafaksiini+desmetyylivenlafaksiini	nmol/l	nmol/l	FALSE	6	6
-1	s-venlafaksiininosatutkimus	nmol/l	nmol/l	FALSE	13	9
-1	s-verialt,verialtistus,tutkimuksetaltistuneesta			FALSE	65	38
-1	s-veriryhmävasta-aineet,seulonta			FALSE	13	9
-1	s-veriryhmävasta-aineet,tunnistus			FALSE	19	17
-1	s-veritapaturmatutkimus,mahdollisentartunnankohde			FALSE	99	70
-1	s-veritapaturmatutkimus,mahdollisentartunnanlähde			FALSE	24	17
-1	s-vesirokkovirus,iggvasta-aineet	miu/ml	miu/ml	FALSE	25	25
-1	s-vesirokkovirus,vasta-aineet			FALSE	16	15
-1	s-vete			FALSE	89	84
-1	s-viirype	u/ml	u/ml	FALSE	11	10
-1	s-vilj3er	u/ml	u/ml	FALSE	19	18
-1	s-vilj3er			FALSE	13	13
-1	s-viljaer	u/ml	u/ml	FALSE	10	10
-1	s-viljaryhmä,igevasta-aineet	u/ml	u/ml	FALSE	15	15
-1	s-virab			FALSE	51	47
-1	s-viseabg			FALSE	110	101
-1	s-viseabg			TRUE	208	145
-1	s-viseabg	au/ml	au/ml	FALSE	25	22
-1	s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg			FALSE	95	89
-1	s-viseabg,borreliaburgdorferinvise-proteiini,vasta-aineetigg	au/ml	au/ml	FALSE	34	27
-1	s-viseabm			TRUE	207	145
-1	s-viseabm			FALSE	110	97
-1	s-viseabm	au/ml	au/ml	FALSE	15	11
-1	s-viseabm,borreliaburgdorferinvisejaospcproteiinit,vasta-aineet	au/ml	au/ml	FALSE	17	15
3008230	s-viseabm,borreliaburgdorferinvisejaospcproteiinit,vasta-ainetigm	au/ml	au/ml	FALSE	63	51
-1	s-viseabm,borreliaburgdorferinvisejaospcproteiinit,vasta-ainetigm			FALSE	47	47
-1	s-vldl-kolesteroli	mmol/l	mmol/l	FALSE	265	244
-1	s-vlseabg	au/ml	au/ml	FALSE	1173	846
-1	s-vlseabg			FALSE	2635	2341
-1	s-vlseabg			TRUE	176	129
-1	s-vlseabg,borreliaburgdorferinvlse-proteiini,vasta-aineetigg	au/ml	au/ml	FALSE	9	8
-1	s-vlseabg,borreliaburgdorferinvlse-proteiini,vasta-aineetigg			FALSE	20	17
-1	s-vlseabm			FALSE	2272	2050
-1	s-vlseabm	au/ml	au/ml	FALSE	1542	1205
-1	s-vlseabm			TRUE	206	151
-1	s-vlseabm,borreliaburgdorferinvlsejaospcproteiinit,vasta-aineetigm			FALSE	9	9
-1	s-vlseabm,borreliaburgdorferinvlsejaospcproteiinit,vasta-aineetigm	au/ml	au/ml	FALSE	22	18
-1	s-vorikon	mg/l	mg/l	FALSE	275	80
-1	s-vorikon			FALSE	30	18
-1	s-vpene	u/ml	u/ml	FALSE	67	65
3026029	s-vpenige			FALSE	17	17
3026029	s-vpenige	u/ml	u/ml	FALSE	12	11
3001079	s-vrab-o			FALSE	103837	42660
-1	s-vzv,iggvasta-aineet	miu/ml	miu/ml	FALSE	9	9
-1	s-vzv-abg	u/l	u/l	FALSE	7	7
3014148	s-vzvab			FALSE	1945	1840
-1	s-vzvabg			FALSE	1376	1276
3022575	s-vzvabg	miu/ml	miu/ml	FALSE	286	285
3022575	s-vzvabg	iu/l	iu/l	FALSE	389	376
-1	s-vzvabg	eiu	eiu	FALSE	274	269
-1	s-vzvabg			TRUE	53	53
3022575	s-vzvabg	u/l	u/l	FALSE	36	34
-1	s-vzvabg	index	index	FALSE	36	36
3003220	s-vzvabg	titre	titre	FALSE	8	8
3012220	s-vzvabm			FALSE	1837	1727
3012220	s-vzvabm			TRUE	45	45
-1	s-vzvcf			FALSE	6	6
-1	s-w-h:a			FALSE	207	202
-1	s-w-h:b			FALSE	206	201
-1	s-w-h:b			TRUE	16	15
-1	s-w-h:b	titre	titre	FALSE	120	109
-1	s-w-h:d			FALSE	207	202
-1	s-w-h:d	titre	titre	FALSE	62	52
-1	s-w-h:d			TRUE	7	7
-1	s-w-h:g.m			FALSE	207	202
-1	s-w-h:g.m	titre	titre	FALSE	39	34
-1	s-w-h:i			FALSE	205	200
-1	s-w-h:i	titre	titre	FALSE	46	39
-1	s-w-o6.7			FALSE	206	201
-1	s-w-o6.7	titre	titre	FALSE	12	11
-1	s-w-o9.12			FALSE	205	200
-1	s-w-o9.12	titre	titre	FALSE	22	18
-1	s-yee3aba			FALSE	10	10
-1	s-yee3abg			FALSE	11	11
-1	s-yee3abm			FALSE	10	10
-1	s-yee9aba			FALSE	11	11
-1	s-yee9abg			FALSE	11	11
-1	s-yee9abm			FALSE	11	11
-1	s-yep1aba			FALSE	11	11
-1	s-yep1abg			FALSE	11	11
-1	s-yep1abm			FALSE	11	11
-1	s-yep3aba			FALSE	11	11
-1	s-yep3abg			FALSE	11	11
-1	s-yep3abm			FALSE	11	11
-1	s-yer3ab			FALSE	427	411
-1	s-yer3ab	titre	titre	FALSE	26	25
-1	s-yer9ab			FALSE	429	413
-1	s-yer9ab	titre	titre	FALSE	39	33
-1	s-yer9ab			TRUE	9	7
-1	s-yerp1ab			FALSE	432	415
-1	s-yerp3ab			FALSE	432	415
-1	s-yersab			FALSE	379	368
-1	s-yersaba	responseequivalent	responseequivalent	FALSE	30	26
-1	s-yersaba			FALSE	76	74
-1	s-yersaba	ratio	ratio	FALSE	18	14
-1	s-yersaba			TRUE	10	8
-1	s-yersaba	index	index	FALSE	10	10
-1	s-yersabg			FALSE	74	72
-1	s-yersabg	ratio	ratio	FALSE	40	34
-1	s-yersabg	responseequivalent	responseequivalent	FALSE	62	53
-1	s-yersabg			TRUE	14	12
-1	s-yersabg	iu/ml	iu/ml	FALSE	18	18
-1	s-yersabl			FALSE	28	26
-1	s-yersinia,iga-vasta-aineet			FALSE	61	57
-1	s-yersinia,iga-vasta-aineet	ratio	ratio	FALSE	13	12
-1	s-yersinia,igg-vasta-aineet			FALSE	44	43
-1	s-yersinia,igg-vasta-aineet	ratio	ratio	FALSE	30	25
-1	s-yersinia,vasta-aineet,lausunto			FALSE	91	83
-1	s-yersiniaenterocolitica0:3va:t/yersiniava			FALSE	8	8
-1	s-yersiniaenterocolitica0:9va:t/yersiniava			FALSE	10	10
-1	s-yersiniaenterocoliticao:9,vasta-aineet			FALSE	7	7
-1	s-yersiniaenterocoliticao:9vasta-aineet			FALSE	6	6
-1	s-yersiniapseudotuberculosis1a,vasta-aineet			FALSE	14	14
-1	s-yersiniapseudotuberculosis3,vasta-aineet			FALSE	13	13
-1	s-ypstu1a			FALSE	17	16
-1	s-zn	umol/l	umol/l	FALSE	72	68
-1	s-zn			TRUE	8	8
-1	s-znt8ab			FALSE	12	12
-1	s-zuklop	nmol/l	nmol/l	FALSE	56	33
-1	s-äggvita			FALSE	89	84
-1	s-äit-seul			FALSE	133	118
-1	s-äit-seula			FALSE	55	54
-1	s-äitiseulanosatutkimus			FALSE	10	10
-1	s-äitiysneuvoloideninfektioseulontapaketti			FALSE	39	37
-1	s-äitiysneuvoloideninfektioseulontapaketti,osatutk.			FALSE	55	51
-1	s-äitiysneuvoloideninfektioseulontapaketti,otsikko			FALSE	10	10
-1	s-äitseul			FALSE	5519	4665
-1	sa-bio			FALSE	44	37
-1	sa-bio2			FALSE	11	9
3039429	sa-korsol			FALSE	155	119
3039429	sa-korsol	nmol/l	nmol/l	FALSE	1212	650
-1	sa-korsol	nmol	nmol	FALSE	45	35
3039429	sa-korsol			TRUE	34	29
-1	sa-kortisoli	nmol/l	nmol/l	FALSE	7	7
42529598	sae1			FALSE	26	26
-1	saksanpähkinä(f256),igevast			FALSE	11	11
-1	saksanpähkinä(ruoka-aine),igevasta-aineet	u/ml	u/ml	FALSE	33	32
3024522	salmnho			FALSE	255	233
-1	salmonellaspp			FALSE	12	12
-1	salmonellaspp.			FALSE	422	338
-1	sapovirusnukleiinihappo			FALSE	10	9
-1	sappihapot			FALSE	7	7
-1	sappihapot	umol/l	umol/l	FALSE	143	47
-1	sappihapot,seerumista,paastotilassa	umol/l	umol/l	FALSE	12	8
-1	sapututkimusneuvolalletr1seulvarten			FALSE	7	7
-1	sars-cov-2-antigeenitesti,pikatesti			FALSE	15	15
-1	sars-cov-2antigenrapidtest,roche(sdbiosensor)(7905,-cv19ag5)			FALSE	13	13
-1	sclerodermavasta-aineet	u/ml	u/ml	FALSE	28	24
-1	sclerodermavasta-aineet			FALSE	12	12
3021162	se-amyl	u/l	u/l	FALSE	23	13
3021162	se-amyl			FALSE	15	14
-1	se-erytrosyytit			FALSE	21	9
-1	se-glukoosi	mmol/l	mmol/l	FALSE	14	7
-1	se-k	mmol/l	mmol/l	FALSE	7	7
3026726	se-krea	umol/l	umol/l	FALSE	7	7
-1	se-kreatiniini	umol/l	umol/l	FALSE	22	10
3010813	se-leuk	e6/l	e6/l	FALSE	23	11
-1	se-leukosyyttienerittelylaskenta,(mikrosk.)			FALSE	11	8
-1	se-likvo-o			FALSE	13	12
-1	se-na	mmol/l	mmol/l	FALSE	7	7
-1	se-prot			FALSE	12	11
-1	se-prot	g/l	g/l	FALSE	46	35
-1	se-solut			FALSE	23	11
-1	se-trigly	mmol/l	mmol/l	FALSE	48	36
3020779	se-urea	mmol/l	mmol/l	FALSE	20	8
-1	se-virts-o			FALSE	6	6
-1	seerumi			FALSE	19	19
-1	seeruminhappamuusaste			TRUE	2111	1628
-1	seeruminkokonais-iga-pitoisuusphadiaprimella			FALSE	960	920
-1	seerumisilmätippojennäytteenottoja-käsittely			FALSE	44	12
-1	seksivälitteisetmikrobit,nukleiinihapp(kval)			FALSE	12	12
-1	seksivälitteisetmikrobit,nukleiinihappo(kval)			FALSE	38	35
-1	seleenikokoveren	umol/l	umol/l	FALSE	350	281
-1	seltyö(ko)			FALSE	33	31
-1	sentromeeri(cnpb),vasta-aineet			FALSE	17	16
-1	sentromeeri,vasta-aineet			FALSE	31	30
-1	sentromeeri,vasta-aineet	u/ml	u/ml	FALSE	16	12
-1	seulontapsa			FALSE	6	6
42868716	sh/eiecnho			FALSE	234	214
-1	shepatiitticvirus,antigeenijavasta-aineet,yhdistelmätutkimus			FALSE	13	9
-1	shigella/eiec(enteroinvasiivinene.coli)			FALSE	430	346
-1	sieni,viljely			FALSE	208	183
-1	sieni,viljely(syvänäyte)			FALSE	44	30
-1	sieni,viljely,pinta			FALSE	8	8
-1	sieni,viljelyjanatiivi			FALSE	82	72
-1	sieni,värjäys			FALSE	26	25
-1	sieni,värjäys(-sienvr)			FALSE	27	27
-1	sieni,värjäys(2632-sienvr)			FALSE	33	32
-1	sieniviljely			FALSE	13	12
3000494	sienvi			FALSE	298	252
-1	sikiönkehityshäiriöidenseuranta,1.trimesteri,hormonit			FALSE	60	60
-1	sikiönrhd-veriryhmäsuojaustavarten,verestä			FALSE	16	14
-1	sindabemagglutinaationinhibitio-menetelmällä			FALSE	8	8
-1	sinkki	umol/l	umol/l	FALSE	30	29
-1	sinkkipunasoluista	umol/l	umol/l	FALSE	46	44
-1	sitruliinipeptidi,vasta-aineet	u/ml	u/ml	FALSE	360	354
-1	sitruliinipeptidi,vasta-aineet			FALSE	9	9
-1	sitrulliinipeptidi,vasta-aineet	u/ml	u/ml	FALSE	99	96
-1	sitrulliinipeptidi,vasta-aineet			FALSE	32	30
-1	sitrulliinipeptidi,vasta-aineet,seerumista			FALSE	15	15
-1	sitrulliinipeptidi,vasta-aineet,seerumista	u/ml	u/ml	FALSE	23	22
-1	sjukhus			FALSE	696	230
3023939	sjögreninsyndroomaa(ro),vasta-aineet(s-ssaab)			FALSE	92	87
3027450	sjögreninsyndroomab(la),vasta-aineet(s-ssbab)			FALSE	93	88
-1	sk-ihottumanäytteenhistologinentutkimu			FALSE	12	10
-1	sk-ihottumanäytteenhistologinentutkimus			FALSE	22	22
-1	sk-kromos			FALSE	30	30
-1	sk-mohs			FALSE	34	32
-1	sk-pad-if			FALSE	619	570
40768443	sk-padihot			FALSE	2731	2414
-1	sk-sien-vi			FALSE	45	42
-1	sk-sieni,viljely			FALSE	259	228
