OMOP_CONCEPT_ID	TEST_NAME	MEASUREMENT_UNIT_PREFIX	MEASUREMENT_UNIT	IS_EXTRACTED	TEST_OUTCOME	n_TEST_OUTCOME	n_subjects
3005719	s-igg	g/l	g/l	FALSE	A	5403	2231
3005719	s-igg			FALSE	A	237	126
3005719	s-igg	g/l	g/l	FALSE	H	268	222
3005719	s-igg	g/l	g/l	FALSE	N	2080	1920
3005719	s-igg			TRUE	A	404	241
3005719	s-igg			TRUE	N	11	11
3005719	s-igg			FALSE	N	6	6
4062490	s-igg-sc			FALSE	N	526	459
4062490	s-igg-sc			FALSE	A	18	17
3027135	s-igg1			TRUE	A	552	448
3027135	s-igg1	g/l	g/l	FALSE	H	102	87
3027135	s-igg1	g/l	g/l	FALSE	N	761	656
3027135	s-igg1	g/l	g/l	FALSE	A	887	688
3027135	s-igg1	g/l	g/l	FALSE	L	206	154
3027135	s-igg1			TRUE	L	8	7
3027135	s-igg1			FALSE	A	12	10
3028192	s-igg2			TRUE	A	285	246
3028192	s-igg2	g/l	g/l	FALSE	N	852	739
3028192	s-igg2	g/l	g/l	FALSE	A	567	444
3028192	s-igg2	g/l	g/l	FALSE	L	196	141
3028192	s-igg2	g/l	g/l	FALSE	H	28	28
3028192	s-igg2			FALSE	A	21	14
3024139	s-igg3			FALSE	A	34	32
3024139	s-igg3	g/l	g/l	FALSE	L	339	236
3024139	s-igg3	g/l	g/l	FALSE	A	773	586
3024139	s-igg3			TRUE	A	257	224
3024139	s-igg3	g/l	g/l	FALSE	N	725	642
3024139	s-igg3	g/l	g/l	FALSE	H	26	26
3024139	s-igg3			FALSE	L	17	14
3024980	s-igg4			TRUE	A	572	303
3024980	s-igg4	g/l	g/l	FALSE	N	2575	1998
3024980	s-igg4	g/l	g/l	FALSE	A	1595	759
3024980	s-igg4	g/l	g/l	FALSE	H	834	420
3024980	s-igg4	g/l	g/l	FALSE	L	223	172
3024980	s-igg4			TRUE	N	30	30
3024980	s-igg4			TRUE	L	8	8
3024980	s-igg4			FALSE	L	62	53
3024980	s-igg4			FALSE	A	150	117
3024980	s-igg4			TRUE	H	13	13
40760888	s-iglc-v			FALSE	N	89	79
3034860	s-iglck-v	mg/l	mg/l	FALSE	A	15929	5569
3034860	s-iglck-v	mg/l	mg/l	FALSE	N	5132	1898
3034860	s-iglck-v			TRUE	A	5158	1819
3034860	s-iglck-v	mg/l	mg/l	FALSE	H	7224	3010
3034860	s-iglck-v	mg/l	mg/l	FALSE	L	848	131
3034860	s-iglck-v			FALSE	A	576	125
3034860	s-iglck-v			TRUE	H	159	130
3034860	s-iglck-v			TRUE	N	30	23
3034860	s-iglck-v			FALSE	N	9	9
3034860	s-iglck-v			FALSE	L	68	20
-1	s-iglck-v2	mg/l	mg/l	FALSE	A	7	7
3047169	s-iglcl-v	mg/l	mg/l	FALSE	A	13605	4337
3047169	s-iglcl-v	mg/l	mg/l	FALSE	N	6255	2579
3047169	s-iglcl-v			TRUE	A	3461	1187
3047169	s-iglcl-v	mg/l	mg/l	FALSE	H	4871	2145
3047169	s-iglcl-v	mg/l	mg/l	FALSE	L	1863	330
3047169	s-iglcl-v			FALSE	A	777	166
3047169	s-iglcl-v			TRUE	H	120	86
3047169	s-iglcl-v			TRUE	N	42	31
3047169	s-iglcl-v			FALSE	L	118	33
3047169	s-iglcl-v			TRUE	L	12	10
3047169	s-iglcl-v			FALSE	N	7	7
3028026	s-igm	g/l	g/l	FALSE	A	2429	1068
3028026	s-igm	g/l	g/l	FALSE	N	1322	1218
3028026	s-igm			FALSE	A	384	132
3028026	s-igm			TRUE	A	241	137
3028026	s-igm	g/l	g/l	FALSE	L	346	291
3028026	s-igm	g/l	g/l	FALSE	H	148	131
3028026	s-igm			TRUE	N	11	10
-1	s-ihmisenepididymaalinenantigeeni4	pmol/l	pmol/l	FALSE	N	92	66
-1	s-ihmisenepididymaalinenantigeeni4	pmol/l	pmol/l	FALSE	A	55	34
-1	s-ihmisenepididymaalinenantigeeni4	pmol/l	pmol/l	FALSE	H	21	16
-1	s-ihmisepididymaalag	pmol/l	pmol/l	FALSE	N	7	7
-1	s-ihoab			FALSE	N	461	393
-1	s-ihonepiteelintyvikalvonvasta-aineet			FALSE	N	7	7
-1	s-ihonepiteelinvasta-aineet(tyvik.+välia.)			FALSE	N	28	28
-1	s-ihonepiteelinväliaineenvasta-aineet			FALSE	N	6	6
40760847	s-ihotab			FALSE	N	784	695
40760847	s-ihotab	titre	titre	FALSE	A	213	139
40760847	s-ihotab			TRUE	A	23	19
40760847	s-ihotab			FALSE	H	85	50
40760847	s-ihotab	titre	titre	FALSE	H	41	22
40760847	s-ihotab			FALSE	A	15	11
42870308	s-ihovab			FALSE	N	821	710
42870308	s-ihovab	titre	titre	FALSE	A	166	129
42870308	s-ihovab			FALSE	H	47	38
42870308	s-ihovab	titre	titre	FALSE	H	12	8
42870308	s-ihovab			TRUE	A	14	7
-1	s-il12ab			FALSE	N	8	8
-1	s-il17aab			FALSE	N	8	8
-1	s-il17fab			FALSE	N	8	8
-1	s-il22ab			FALSE	N	8	8
-1	s-il23ab			FALSE	N	8	8
-1	s-il2r	u/ml	u/ml	FALSE	N	38	38
-1	s-il2r	u/ml	u/ml	FALSE	A	151	124
-1	s-il2r	u/ml	u/ml	FALSE	H	7	7
-1	s-imm-ong			FALSE	A	15	13
-1	s-imm-ong			FALSE	N	6	6
3037756	s-immfix			FALSE	N	1793	1308
3037756	s-immfix			FALSE	A	385	232
-1	s-immunofiksaatiotutkimus			FALSE	N	22	22
-1	s-immunofiksaatiotutkimus			FALSE	A	31	24
3034860	s-immunoglob,kevyetketjut,vapaat,kappaosatutk	mg/l	mg/l	FALSE	A	12	9
-1	s-immunoglobuliini,kappa.lambda-suhde			FALSE	N	8	8
-1	s-immunoglobuliini,kev.ketjut,vapaat,kappa	mg/l	mg/l	FALSE	A	74	58
-1	s-immunoglobuliini,kev.ketjut,vapaat,lambda	mg/l	mg/l	FALSE	A	88	63
-1	s-immunoglobuliini,kev.ketjutvap.kappa/lambda	ratio	ratio	FALSE	A	38	18
-1	s-immunoglobuliini,kev.ketjutvap.kappa/lambda	ratio	ratio	FALSE	H	20	6
-1	s-immunoglobuliini,kevyetketjut,k	mg/l	mg/l	FALSE	H	58	24
-1	s-immunoglobuliini,kevyetketjut,k/l			FALSE	H	32	10
-1	s-immunoglobuliini,kevyetketjut,kappa-lambda-suh			FALSE	A	18	17
-1	s-immunoglobuliini,kevyetketjut,kappa-lambda-suhde			FALSE	A	474	133
-1	s-immunoglobuliini,kevyetketjut,kappa-lambda-suhde			TRUE	N	19	18
-1	s-immunoglobuliini,kevyetketjut,kappa-lambda-suhde			TRUE	H	19	19
-1	s-immunoglobuliini,kevyetketjut,l	mg/l	mg/l	FALSE	H	36	20
3007778	s-immunoglobuliini,kevyetketjut,vapaat,kappa-	ratio	ratio	FALSE	A	164	23
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-lambda-suhde			TRUE	N	1268	648
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-lambda-suhde			TRUE	A	966	225
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-lambda-suhde			TRUE	H	113	44
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-lambda-suhde			TRUE	L	63	8
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-lambda-suhde			FALSE	N	28	16
-1	s-immunoglobuliini,kevyetketjut,vapaat,kappa-lambda-suhde			FALSE	A	8	8
-1	s-immunoglobuliini,kevytketju,vapaat,kappa-lambda			FALSE	N	14	14
-1	s-immunoglobuliini,kevytketjut,kappa,vapaat	mg/l	mg/l	FALSE	A	344	123
-1	s-immunoglobuliini,kevytketjut,kappa-lambdasu			FALSE	A	362	112
-1	s-immunoglobuliini,kevytketjut,lambda,vapaat	mg/l	mg/l	FALSE	A	336	93
-1	s-immunoglobuliini,kevytketjut,vapaat			FALSE	N	8	8
3007164	s-immunoglobuliinia	g/l	g/l	FALSE	N	413	404
3007164	s-immunoglobuliinia	g/l	g/l	FALSE	A	16	15
-1	s-immunoglobuliiniaosatutkimus	g/l	g/l	FALSE	N	14	13
3005322	s-immunoglobuliinie	u/ml	u/ml	FALSE	N	107	103
3005322	s-immunoglobuliinie	u/ml	u/ml	FALSE	A	75	65
3005322	s-immunoglobuliinie			FALSE	N	6	6
3005322	s-immunoglobuliinie	u/ml	u/ml	FALSE	H	12	11
-1	s-immunoglobuliinie,maapähkinallerg.kom			FALSE	N	6	6
-1	s-immunoglobuliinie,perusseulonta,erittelyjakomponentit			FALSE	N	20	20
-1	s-immunoglobuliinie,perusseulonta,erittelyjakomponenttitk			FALSE	N	24	24
-1	s-immunoglobuliinie,perusseulontajaerittely			FALSE	N	12	12
3027135	s-immunoglobuliinig,alaluokka1	g/l	g/l	FALSE	A	53	43
3028192	s-immunoglobuliinig,alaluokka2	g/l	g/l	FALSE	A	27	21
3024139	s-immunoglobuliinig,alaluokka3	g/l	g/l	FALSE	A	23	21
3024980	s-immunoglobuliinig,alaluokka4	g/l	g/l	FALSE	A	64	43
-1	s-immunoglobuliinig4	g/l	g/l	FALSE	A	15	8
3028026	s-immunoglobuliinim	g/l	g/l	FALSE	A	8	8
-1	s-immunoglobuliiti,kappa/lamdasuhdeseerumista			FALSE	A	55	20
3015147	s-infaabg	u/ml	u/ml	FALSE	N	22	18
3015147	s-infaabg			FALSE	N	10	10
-1	s-infacf			TRUE	N	7	6
-1	s-infacf			FALSE	N	31	28
-1	s-infbab	u/ml	u/ml	FALSE	N	19	15
3002853	s-infbab			FALSE	N	11	11
-1	s-infbcf			TRUE	N	15	13
-1	s-infbcf			FALSE	N	18	16
3042299	s-infli			FALSE	N	113	84
3042299	s-infli	mg/l	mg/l	FALSE	N	1365	394
1175556	s-infliab	au/ml	au/ml	FALSE	A	213	124
1175556	s-infliab			FALSE	A	58	48
1175556	s-infliab			FALSE	N	728	287
1175556	s-infliab	au/ml	au/ml	FALSE	H	62	53
1175556	s-infliab			FALSE	H	11	10
-1	s-infliksimabi,vasta-aineet	au/ml	au/ml	FALSE	A	11	9
-1	s-infliksimabipitoisuus	mg/l	mg/l	FALSE	N	32	31
-1	s-infliksimabivasta-ainemääritys			FALSE	N	6	6
-1	s-inflipa			FALSE	N	1029	334
3045781	s-inhibb	ng/l	ng/l	FALSE	N	334	198
3045781	s-inhibb			FALSE	N	377	141
3045781	s-inhibb	ng/l	ng/l	FALSE	L	43	31
3045781	s-inhibb	ng/l	ng/l	FALSE	A	65	39
3045781	s-inhibb			FALSE	A	30	23
3045781	s-inhibb	ng/l	ng/l	FALSE	H	71	36
-1	s-inhibiinib			FALSE	N	11	9
-1	s-inkiväe	u/ml	u/ml	FALSE	N	11	10
3016244	s-insu	mu/l	mu/l	FALSE	L	98	40
3016244	s-insu	mu/l	mu/l	FALSE	H	437	207
3016244	s-insu	mu/l	mu/l	FALSE	N	790	436
3016244	s-insu	mu/l	mu/l	FALSE	A	1408	485
3016244	s-insu			TRUE	H	15	14
3016244	s-insu			TRUE	A	31	19
3016244	s-insu			FALSE	L	16	9
3016244	s-insu			FALSE	A	15	13
-1	s-insu-ab	u/ml	u/ml	FALSE	H	21	14
-1	s-insu-ab	u/ml	u/ml	FALSE	N	27	21
-1	s-insu-ab	u/ml	u/ml	FALSE	A	103	73
-1	s-insu-ab			FALSE	N	90	60
-1	s-insu-ab	%	%	FALSE	A	10	8
-1	s-insu-ab			FALSE	A	7	6
-1	s-insuaab			TRUE	A	18	18
-1	s-insuab			TRUE	A	15	12
-1	s-insuliininkaltainenkasvutekijä(igf-1)	nmol/l	nmol/l	FALSE	A	7	6
-1	s-insuliininkaltainenkasvutekijä1	nmol/l	nmol/l	FALSE	A	8	8
3015616	s-ipro			FALSE	N	156	95
-1	s-isoleusiini	mmol/l	mmol/l	FALSE	N	247	227
-1	s-isoleusiini	mmol/l	mmol/l	FALSE	H	10	10
-1	s-isoleusiini	mmol/l	mmol/l	FALSE	L	8	8
42868647	s-jcvab			FALSE	N	545	203
42868647	s-jcvab			FALSE	A	109	89
-1	s-jgadab	iu/ml	iu/ml	FALSE	A	7	7
-1	s-jo1,vasta-aineet			FALSE	N	11	11
3036086	s-jo1ab			FALSE	N	3355	3062
3036086	s-jo1ab	u/ml	u/ml	FALSE	A	43	19
3036086	s-jo1ab			TRUE	A	11	6
3036086	s-jo1ab	u/ml	u/ml	FALSE	H	16	11
-1	s-jo1ab-o			FALSE	N	423	403
-1	s-jo1abbl			FALSE	N	2002	1772
-1	s-jo1vasta-aineet(blotting)			FALSE	N	12	12
-1	s-jordnöt			FALSE	N	90	85
3023103	s-k	mmol/l	mmol/l	FALSE	N	40781	28775
3023103	s-k			FALSE	N	114	99
3023103	s-k	mmol/l	mmol/l	FALSE	L	2329	1574
3023103	s-k			TRUE	N	1906	1577
3023103	s-k	mmol/l	mmol/l	FALSE	H	1526	1139
3023103	s-k			FALSE	L	336	245
3023103	s-k	mmol/l	mmol/l	FALSE	A	224	185
3023103	s-k			TRUE	L	71	63
3023103	s-k			TRUE	H	18	14
-1	s-k/l-ex			TRUE	A	95	72
-1	s-k/l-ex	ratio	ratio	FALSE	A	11	9
3007778	s-k/l-s-v			TRUE	N	3622	1930
3007778	s-k/l-s-v		ratio	FALSE	A	11687	2796
3007778	s-k/l-s-v	ratio	ratio	FALSE	A	1334	296
3007778	s-k/l-s-v			TRUE	H	5569	1854
3007778	s-k/l-s-v			TRUE	A	3795	931
-1	s-k/l-s-v	1	1	FALSE	N	12	12
3007778	s-k/l-s-v		ratio	FALSE	H	357	246
3007778	s-k/l-s-v			TRUE	L	1656	196
3007778	s-k/l-s-v			FALSE	A	219	65
3007778	s-k/l-s-v		ratio	FALSE	N	35	35
3007778	s-k/l-s-v		ratio	FALSE	L	64	34
3007778	s-k/l-s-v			FALSE	N	76	25
3007778	s-k/l-s-v	ratio	ratio	FALSE	H	6	6
-1	s-k/l-s-v2	ratio	ratio	FALSE	A	6	6
-1	s-k/l-va	ratio	ratio	FALSE	A	18	8
-1	s-kaakaoe	u/ml	u/ml	FALSE	N	22	21
-1	s-kala(turska),igevasta-aineet			FALSE	N	23	23
-1	s-kala,igevasta-aineet			FALSE	N	11	11
-1	s-kala2er	u/ml	u/ml	FALSE	N	20	20
-1	s-kalaer	u/ml	u/ml	FALSE	A	13	11
-1	s-kalaerittely,igevasta-aineet			FALSE	N	35	35
-1	s-kalaryhmä,igevasta-aineet	u/ml	u/ml	FALSE	N	10	10
3023103	s-kalium	mmol/l	mmol/l	FALSE	N	886	694
3023103	s-kalium			FALSE	N	48	47
3023103	s-kalium	mmol/l	mmol/l	FALSE	A	11	9
3015377	s-kalsium	mmol/l	mmol/l	FALSE	N	1306	864
3015377	s-kalsium	mmol/l	mmol/l	FALSE	A	155	91
3015377	s-kalsium			TRUE	N	6	6
-1	s-kalsium(paketti)	mmol/l	mmol/l	FALSE	N	18	16
3020059	s-kalsium,albumiinikorjattu	mmol/l	mmol/l	FALSE	N	34	33
3021347	s-kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	N	8744	5068
3021347	s-kalsium,ionisoitunut			FALSE	N	1794	1571
3021347	s-kalsium,ionisoitunut	mmol/l	mmol/l	FALSE	A	1377	684
3021347	s-kalsium,ionisoitunut			TRUE	N	200	174
-1	s-kalsium,ionisoitunut(aktuaalinenpitoisuus)	mmol/l	mmol/l	FALSE	N	37	25
3021347	s-kalsium,ionisoitunut,aktuaali			TRUE	N	202	158
3021347	s-kalsium,ionisoitunut,aktuaali	mmol/l	mmol/l	FALSE	N	330	253
3021347	s-kalsium,ionisoitunut,aktuaali			FALSE	N	9	9
3021347	s-kalsium,ionisoitunut,aktuaalinen	mmol/l	mmol/l	FALSE	N	2114	1629
3021347	s-kalsium,ionisoitunut,aktuaalisessaph:ssa	mmol/l	mmol/l	FALSE	N	38	36
-1	s-kalsium,ionisoitunut,ph7,4			FALSE	N	105	84
3016431	s-kalsium,ionisoitunut,ph7.4-korjattu	mmol/l	mmol/l	FALSE	A	4852	2018
3016431	s-kalsium,ionisoitunut,ph7.4-korjattu	mmol/l	mmol/l	FALSE	N	1087	781
3016431	s-kalsium,ionisoitunut,ph7.4-korjattu	mmol/l	mmol/l	FALSE	L	635	291
3016431	s-kalsium,ionisoitunut,ph7.4-korjattu	mmol/l	mmol/l	FALSE	H	83	49
3016431	s-kalsium,ionisoitunut,ph7.4:ssä	mmol/l	mmol/l	FALSE	N	78	73
3016431	s-kalsium,ionisoitunut,ph7.4:ssä	mmol/l	mmol/l	FALSE	A	7	6
3016431	s-kalsium,ionisoitunut,ph7.4korjattu	mmol/l	mmol/l	FALSE	A	1135	330
3016431	s-kalsium,ionisoitunut,ph7.4korjattu	mmol/l	mmol/l	FALSE	N	288	245
3016431	s-kalsium,ionisoitunut,ph7.4korjattu	mmol/l	mmol/l	FALSE	L	30	14
3016431	s-kalsium,ionisoitunut,ph7.4korjattu	mmol/l	mmol/l	FALSE	H	35	26
3021347	s-kalsium,ionisoitunut,seerumista	mmol/l	mmol/l	FALSE	N	67	61
-1	s-kalsium,ionisoitunutph7.4korjattu			TRUE	N	122	110
-1	s-kalsium,ionisoitunutph7.4korjattu			TRUE	A	86	67
-1	s-kalsium-ioni.aktuaali	mmol/l	mmol/l	FALSE	N	25	24
-1	s-kalsiumionisoitunut,aktuaali	mmol/l	mmol/l	FALSE	N	6	6
3010422	s-kanalie	u/ml	u/ml	FALSE	N	11	11
-1	s-kanelie	u/ml	u/ml	FALSE	N	12	12
-1	s-kanie	u/ml	u/ml	FALSE	A	8	8
-1	s-kaniepe	u/ml	u/ml	FALSE	N	12	12
-1	s-kaniepe	u/ml	u/ml	FALSE	H	12	12
-1	s-kap-ex			TRUE	A	116	88
-1	s-kap-ex	mg/l	mg/l	FALSE	A	13	10
-1	s-kap-va	mg/l	mg/l	FALSE	A	30	21
-1	s-kappa-lambda-suhde,kevytketjut,vapaa	ratio	ratio	FALSE	A	181	36
3018980	s-karba	umol/l	umol/l	FALSE	A	606	349
3018980	s-karba	umol/l	umol/l	FALSE	N	466	253
3018980	s-karba			TRUE	A	81	54
3018980	s-karba			FALSE	A	256	217
3018980	s-karba			TRUE	H	12	12
3018980	s-karba	umol/l	umol/l	FALSE	H	114	75
3018980	s-karba	umol/l	umol/l	FALSE	L	108	82
3018980	s-karba			FALSE	L	111	94
3018980	s-karba			TRUE	L	21	19
3018980	s-karba			TRUE	N	15	9
3018980	s-karba			FALSE	N	6	6
-1	s-karba-v	umol/l	umol/l	FALSE	N	10	7
-1	s-karbae	umol/l	umol/l	FALSE	L	9	7
-1	s-karbamatsepiini	umol/l	umol/l	FALSE	N	11	10
3029634	s-kardab			FALSE	N	4068	1843
3029634	s-kardab	titre	titre	FALSE	A	599	139
3029634	s-kardab			FALSE	H	548	131
3029634	s-kardab	titre	titre	FALSE	N	11	10
3029634	s-kardab			TRUE	A	19	11
3029634	s-kardab	titre	titre	FALSE	H	25	16
3029634	s-kardab			TRUE	H	8	7
3035544	s-kardabg			TRUE	A	14	12
-1	s-kardabg	gpl	gpl	FALSE	A	66	42
3035544	s-kardabg			FALSE	N	12	12
-1	s-kardabm	mpl	mpl	FALSE	A	129	93
3006441	s-kardabm			TRUE	A	28	22
3006441	s-kardabm			FALSE	N	15	13
-1	s-kardiolipiini(lues),vasta-aineet			FALSE	N	14	14
-1	s-kardiolipiini,vasta-aineet(vdrl)			FALSE	N	10	10
3033882	s-karni	umol/l	umol/l	FALSE	L	7	6
3033882	s-karni	umol/l	umol/l	FALSE	N	109	45
3033882	s-karni	umol/l	umol/l	FALSE	A	48	25
3000722	s-karni-v	umol/l	umol/l	FALSE	N	91	42
3000722	s-karni-v	umol/l	umol/l	FALSE	A	63	34
3000722	s-karni-v	umol/l	umol/l	FALSE	L	22	12
3000722	s-karni-v	umol/l	umol/l	FALSE	H	10	6
-1	s-karpune	u/ml	u/ml	FALSE	N	16	15
-1	s-karsinoembryonaalinenantigeeni			FALSE	N	9	6
3003785	s-karsinoembryonaalinenantigeeni	ug/l	ug/l	FALSE	N	62	50
3003785	s-karsinoembryonaalinenantigeeni	ug/l	ug/l	FALSE	A	270	90
3011897	s-kaseiie	u/ml	u/ml	FALSE	A	94	57
3011897	s-kaseiie	u/ml	u/ml	FALSE	H	17	14
3011897	s-kaseiie	u/ml	u/ml	FALSE	N	14	13
-1	s-katkare	u/ml	u/ml	FALSE	H	15	14
-1	s-katkare	u/ml	u/ml	FALSE	A	37	35
-1	s-katkare	u/ml	u/ml	FALSE	N	42	42
-1	s-katkare			FALSE	N	11	11
-1	s-katt			FALSE	N	82	79
-1	s-katt	u/ml	u/ml	FALSE	A	10	10
-1	s-kaura(ravintoaine),igevasta-aineet			FALSE	N	14	14
-1	s-kaura,igevasta-aineet			FALSE	N	7	7
3018001	s-kaurae	u/ml	u/ml	FALSE	H	10	10
3018001	s-kaurae	u/ml	u/ml	FALSE	N	31	31
3018001	s-kaurae			FALSE	N	27	27
3018001	s-kaurae	u/ml	u/ml	FALSE	A	11	11
3018001	s-kaurjae	u/ml	u/ml	FALSE	A	13	12
3035457	s-kefakle	u/ml	u/ml	FALSE	N	66	65
36660697	s-keliab			FALSE	N	417	391
-1	s-keliab(ko)			FALSE	N	69	67
-1	s-keliab,osatutkimus			FALSE	N	12	11
-1	s-keliab-tutkimuspaketti			FALSE	N	34	34
-1	s-keliakia			FALSE	N	149	149
-1	s-keliakia,seulonta			FALSE	N	98	95
-1	s-keliakia,totaaliiga			FALSE	N	182	174
-1	s-keliakia,vasta-aineetosatutkimus			FALSE	N	13	13
-1	s-keliakia,vasta-ainetutkimus			FALSE	N	17	16
-1	s-keliakia,vasta-ainetutkimus,seerumista			FALSE	N	97	92
-1	s-keliakiaseulonta			FALSE	N	1096	1016
-1	s-keliakiatutkimus,laaja			FALSE	N	83	82
-1	s-keliakiatutkimus,suppea			FALSE	N	197	195
-1	s-kelila			FALSE	N	89	88
36660697	s-keliseu			FALSE	N	9042	8454
36660697	s-keliseul			FALSE	N	644	610
-1	s-kelisu			FALSE	N	728	672
-1	s-kem			FALSE	N	347	130
-1	s-kemkäs			FALSE	N	87	35
-1	s-kemtutk			FALSE	N	25	17
-1	s-kertatyydyttymättömätrasvahapot	mmol/l	mmol/l	FALSE	N	259	238
3022756	s-kerulo	mg/l	mg/l	FALSE	H	7	7
3022756	s-kerulo	g/l	g/l	FALSE	N	154	151
3022756	s-kerulo	g/l	g/l	FALSE	A	386	363
3022756	s-kerulo	mg/l	mg/l	FALSE	N	725	705
3022756	s-kerulo			TRUE	A	122	104
3022756	s-kerulo	mg/l	mg/l	FALSE	L	35	24
3022756	s-kerulo	mg/l	mg/l	FALSE	A	100	74
3022756	s-kerulo			FALSE	A	13	10
-1	s-ketiap	nmol/l	nmol/l	FALSE	H	25	21
-1	s-ketiap	nmol/l	nmol/l	FALSE	N	74	52
-1	s-ketiap	nmol/l	nmol/l	FALSE	L	60	48
-1	s-ketiap	nmol/l	nmol/l	FALSE	A	164	129
-1	s-ketiap			TRUE	A	43	32
-1	s-ketiap			FALSE	A	18	17
3008116	s-keto-o			FALSE	N	26	26
3008116	s-keto-o			FALSE	A	37	33
-1	s-kid10			FALSE	N	8	8
3000936	s-kiivie	u/ml	u/ml	FALSE	H	12	12
3000936	s-kiivie	u/ml	u/ml	FALSE	N	33	33
3000936	s-kiivie	u/ml	u/ml	FALSE	A	13	13
-1	s-kikhere	u/ml	u/ml	FALSE	N	8	8
-1	s-kilpirauhastutkimuspaketti			FALSE	N	37	30
-1	s-kilpirauhastutkimuspaketti(s-t4vjas-tsh)			FALSE	N	13	11
3001019	s-kipa			FALSE	N	599	446
-1	s-kirsike	u/ml	u/ml	FALSE	N	10	10
-1	s-kissa			FALSE	N	21	21
-1	s-kissa,igevasta-aineet	u/ml	u/ml	FALSE	A	30	30
-1	s-kissa,igevasta-aineet			FALSE	N	76	75
-1	s-kissa,igevasta-aineet	u/ml	u/ml	FALSE	N	9	9
-1	s-kissae	u/ml	u/ml	FALSE	A	698	661
-1	s-kissae			TRUE	A	61	60
-1	s-kissae	u/ml	u/ml	FALSE	H	382	380
-1	s-kissae			FALSE	N	197	181
-1	s-kissae			TRUE	H	94	93
-1	s-kissae			TRUE	N	17	16
-1	s-kissae	u/ml	u/ml	FALSE	N	212	207
-1	s-kissae			FALSE	A	33	31
-1	s-kissae			FALSE	H	7	7
-1	s-kissanhilse			FALSE	N	6	6
-1	s-kissanhilse(e1),ige-vasta-aineet	u/ml	u/ml	FALSE	A	69	69
-1	s-kissanhilse(e1),ige-vasta-aineet	u/ml	u/ml	FALSE	N	61	61
-1	s-kissanhilse(e1),ige-vasta-aineet			FALSE	N	10	10
-1	s-kissanhilse(e1),igevasta-aineet			FALSE	N	11	11
-1	s-kissanhilse(e1),igevasta-aineet	u/ml	u/ml	FALSE	A	7	7
-1	s-kissanhilse,igevasta-aineet			FALSE	N	145	144
-1	s-kissanhilse,igevasta-aineet	u/ml	u/ml	FALSE	A	98	96
-1	s-kissanhilse,igevasta-aineet	u/ml	u/ml	FALSE	H	12	12
-1	s-kissanhilse,igevasta-aineet	u/ml	u/ml	FALSE	N	20	20
-1	s-kissanhilse,igevasta-aineet(ko)	u/ml	u/ml	FALSE	N	7	7
-1	s-kissanhilse,igevasta-aineet,rast,kissa,allergia	u/ml	u/ml	FALSE	H	9	9
3023430	s-kisshie	u/ml	u/ml	FALSE	A	702	656
3023430	s-kisshie	u/ml	u/ml	FALSE	H	1315	1225
3023430	s-kisshie	u/ml	u/ml	FALSE	N	1024	980
3023430	s-kisshie			FALSE	N	599	591
3023430	s-kisshie			TRUE	H	65	65
3023430	s-kisshie			TRUE	N	18	18
3023430	s-kisshie			TRUE	A	120	116
3023430	s-kisshie			FALSE	H	26	26
3023430	s-kisshie			FALSE	A	16	14
-1	s-kkab			FALSE	N	12	12
-1	s-klobat	umol/l	umol/l	FALSE	N	153	46
-1	s-klobat	umol/l	umol/l	FALSE	A	62	25
3005067	s-klona			FALSE	A	9	7
3005067	s-klona	nmol/l	nmol/l	FALSE	A	27	7
-1	s-klonors	nmol/l	nmol/l	FALSE	A	11	10
3014345	s-klopi	nmol/l	nmol/l	FALSE	N	29	14
3000081	s-klotsa	nmol/l	nmol/l	FALSE	A	4776	1078
3000081	s-klotsa	nmol/l	nmol/l	FALSE	N	9424	977
3000081	s-klotsa			FALSE	N	140	95
3000081	s-klotsa	umol/l	umol/l	FALSE	A	4881	837
3000081	s-klotsa			TRUE	N	193	62
3000081	s-klotsa	umol/l	umol/l	FALSE	N	342	136
3000081	s-klotsa			TRUE	L	157	68
3000081	s-klotsa			TRUE	A	588	164
3000081	s-klotsa			FALSE	A	291	174
3000081	s-klotsa	umol/l	umol/l	FALSE	H	48	20
3000081	s-klotsa	nmol/l	nmol/l	FALSE	L	1181	266
3000081	s-klotsa	nmol/l	nmol/l	FALSE	H	1470	283
3000081	s-klotsa			FALSE	L	27	19
3000081	s-klotsa			TRUE	H	43	27
-1	s-klotsa	âumol/l	âumol/l	FALSE	N	16	8
3000081	s-klotsa	umol/l	umol/l	FALSE	L	105	26
-1	s-klotsa	âumol/l	âumol/l	FALSE	L	7	6
-1	s-klotsa	âumol/l	âumol/l	FALSE	H	7	6
-1	s-klotsa,-dmklotsa	nmol/l	nmol/l	FALSE	A	15	8
-1	s-klotsaj	nmol/l	nmol/l	FALSE	N	22	15
3000081	s-klotsapiini	nmol/l	nmol/l	FALSE	A	732	195
-1	s-klotsapiini			FALSE	A	17	11
3000081	s-klotsapiini	nmol/l	nmol/l	FALSE	N	111	53
3000081	s-klotsapiini	nmol/l	nmol/l	FALSE	L	61	37
