ABBR	UNIT	TOT_COUNT	FRACTION_VALID	DECILE	VALUE
s-hevosennhilse,igevasta-aineet	u/ml	5	1.0	0.6	0.01
s-hevosennhilse,igevasta-aineet	u/ml	5	1.0	0.7	0.01
s-hevosennhilse,igevasta-aineet	u/ml	5	1.0	0.8	0.01
s-hevosennhilse,igevasta-aineet	u/ml	5	1.0	0.9	0.02
s-hfostr	u/l	139	1.0	0.0	1.2
s-hfostr	u/l	139	1.0	0.1	1.6
s-hfostr	u/l	139	1.0	0.2	1.8
s-hfostr	u/l	139	1.0	0.3	1.94
s-hfostr	u/l	139	1.0	0.4	2.2
s-hfostr	u/l	139	1.0	0.5	2.4
s-hfostr	u/l	139	1.0	0.6	2.6
s-hfostr	u/l	139	1.0	0.7	2.8
s-hfostr	u/l	139	1.0	0.8	3.04
s-hfostr	u/l	139	1.0	0.9	3.52
s-hhv6abg	eiu	265	1.0	0.0	10.0
s-hhv6abg	eiu	265	1.0	0.1	38.8
s-hhv6abg	eiu	265	1.0	0.2	54.0
s-hhv6abg	eiu	265	1.0	0.3	70.0
s-hhv6abg	eiu	265	1.0	0.4	79.0
s-hhv6abg	eiu	265	1.0	0.5	86.0
s-hhv6abg	eiu	265	1.0	0.6	98.4
s-hhv6abg	eiu	265	1.0	0.7	109.8
s-hhv6abg	eiu	265	1.0	0.8	128.2
s-hhv6abg	eiu	265	1.0	0.9	151.0
s-hibab	mg/l	1	1.0	0.0	1.2
s-hibab	mg/l	1	1.0	0.1	1.2
s-hibab	mg/l	1	1.0	0.2	1.2
s-hibab	mg/l	1	1.0	0.3	1.2
s-hibab	mg/l	1	1.0	0.4	1.2
s-hibab	mg/l	1	1.0	0.5	1.2
s-hibab	mg/l	1	1.0	0.6	1.2
s-hibab	mg/l	1	1.0	0.7	1.2
s-hibab	mg/l	1	1.0	0.8	1.2
s-hibab	mg/l	1	1.0	0.9	1.2
s-hivagab	form	3	1.0	0.0	0.0
s-hivagab	form	3	1.0	0.1	0.0
s-hivagab	form	3	1.0	0.2	0.0
s-hivagab	form	3	1.0	0.3	0.0
s-hivagab	form	3	1.0	0.4	0.0
s-hivagab	form	3	1.0	0.5	0.0
s-hivagab	form	3	1.0	0.6	0.0
s-hivagab	form	3	1.0	0.7	0.0
s-hivagab	form	3	1.0	0.8	0.0
s-hivagab	form	3	1.0	0.9	0.0
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.0	0.03
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.1	0.04
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.2	0.04
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.3	0.05
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.4	0.05
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.5	0.05
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.6	0.06
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.7	0.06
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.8	0.07
s-home-erittely,igevasta-aineet	u/ml	17	1.0	0.9	0.07
s-home1er	u/ml	34	1.0	0.0	0.0
s-home1er	u/ml	34	1.0	0.1	0.02
s-home1er	u/ml	34	1.0	0.2	0.02
s-home1er	u/ml	34	1.0	0.3	0.03
s-home1er	u/ml	34	1.0	0.4	0.04
s-home1er	u/ml	34	1.0	0.5	0.05
s-home1er	u/ml	34	1.0	0.6	0.05
s-home1er	u/ml	34	1.0	0.7	0.06
s-home1er	u/ml	34	1.0	0.8	0.06
s-home1er	u/ml	34	1.0	0.9	0.07
s-home1ry	u/ml	31	1.0	0.0	0.0
s-home1ry	u/ml	31	1.0	0.1	0.03
s-home1ry	u/ml	31	1.0	0.2	0.03
s-home1ry	u/ml	31	1.0	0.3	0.03
s-home1ry	u/ml	31	1.0	0.4	0.04
s-home1ry	u/ml	31	1.0	0.5	0.06
s-home1ry	u/ml	31	1.0	0.6	0.06
s-home1ry	u/ml	31	1.0	0.7	0.06
s-home1ry	u/ml	31	1.0	0.8	0.07
s-home1ry	u/ml	31	1.0	0.9	0.08
s-homeer	u/ml	159	1.0	0.0	0.0
s-homeer	u/ml	159	1.0	0.1	0.03
s-homeer	u/ml	159	1.0	0.2	0.04
s-homeer	u/ml	159	1.0	0.3	0.04
s-homeer	u/ml	159	1.0	0.4	0.04
s-homeer	u/ml	159	1.0	0.5	0.05
s-homeer	u/ml	159	1.0	0.6	0.05
s-homeer	u/ml	159	1.0	0.7	0.06
s-homeer	u/ml	159	1.0	0.8	0.06
s-homeer	u/ml	159	1.0	0.9	0.07
s-homeryh	u/ml	70	1.0	0.0	0.02
s-homeryh	u/ml	70	1.0	0.1	0.03
s-homeryh	u/ml	70	1.0	0.2	0.04
s-homeryh	u/ml	70	1.0	0.3	0.04
s-homeryh	u/ml	70	1.0	0.4	0.05
s-homeryh	u/ml	70	1.0	0.5	0.05
s-homeryh	u/ml	70	1.0	0.6	0.06
s-homeryh	u/ml	70	1.0	0.7	0.06
s-homeryh	u/ml	70	1.0	0.8	0.07
s-homeryh	u/ml	70	1.0	0.9	0.08
s-hs-crp	mg/l	2165	1.0	0.0	0.1
s-hs-crp	mg/l	2165	1.0	0.1	0.25
s-hs-crp	mg/l	2165	1.0	0.2	0.41
s-hs-crp	mg/l	2165	1.0	0.3	0.57
s-hs-crp	mg/l	2165	1.0	0.4	0.77
s-hs-crp	mg/l	2165	1.0	0.5	1.01
s-hs-crp	mg/l	2165	1.0	0.6	1.33
s-hs-crp	mg/l	2165	1.0	0.7	1.79
s-hs-crp	mg/l	2165	1.0	0.8	2.5
s-hs-crp	mg/l	2165	1.0	0.9	3.73
s-hscrp	mg/l	154	1.0	0.0	0.1
s-hscrp	mg/l	154	1.0	0.1	0.23
s-hscrp	mg/l	154	1.0	0.2	0.46
s-hscrp	mg/l	154	1.0	0.3	0.6
s-hscrp	mg/l	154	1.0	0.4	0.8
s-hscrp	mg/l	154	1.0	0.5	1.0
s-hscrp	mg/l	154	1.0	0.6	1.3
s-hscrp	mg/l	154	1.0	0.7	1.6
s-hscrp	mg/l	154	1.0	0.8	2.1
s-hscrp	mg/l	154	1.0	0.9	2.8
s-hstesto	nmol/l	393	1.0	0.0	0.1
s-hstesto	nmol/l	393	1.0	0.1	0.3
s-hstesto	nmol/l	393	1.0	0.2	0.4
s-hstesto	nmol/l	393	1.0	0.3	0.76
s-hstesto	nmol/l	393	1.0	0.4	1.5
s-hstesto	nmol/l	393	1.0	0.5	4.8
s-hstesto	nmol/l	393	1.0	0.6	8.52
s-hstesto	nmol/l	393	1.0	0.7	10.34
s-hstesto	nmol/l	393	1.0	0.8	12.9
s-hstesto	nmol/l	393	1.0	0.9	15.36
s-hstesvl	pmol/l	7	1.0	0.0	190.0
s-hstesvl	pmol/l	7	1.0	0.1	193.0
s-hstesvl	pmol/l	7	1.0	0.2	196.4
s-hstesvl	pmol/l	7	1.0	0.3	200.6
s-hstesvl	pmol/l	7	1.0	0.4	202.0
s-hstesvl	pmol/l	7	1.0	0.5	202.0
s-hstesvl	pmol/l	7	1.0	0.6	204.4
s-hstesvl	pmol/l	7	1.0	0.7	210.0
s-hstesvl	pmol/l	7	1.0	0.8	222.0
s-hstesvl	pmol/l	7	1.0	0.9	228.4
s-hsv1abg	au	31	1.0	0.0	13.0
s-hsv1abg	au	31	1.0	0.1	17.0
s-hsv1abg	au	31	1.0	0.2	21.0
s-hsv1abg	au	31	1.0	0.3	25.0
s-hsv1abg	au	31	1.0	0.4	28.0
s-hsv1abg	au	31	1.0	0.5	34.0
s-hsv1abg	au	31	1.0	0.6	34.0
s-hsv1abg	au	31	1.0	0.7	39.0
s-hsv1abg	au	31	1.0	0.8	42.0
s-hsv1abg	au	31	1.0	0.9	52.0
s-hsv1abg	eiu	187	1.0	0.0	21.0
s-hsv1abg	eiu	187	1.0	0.1	44.0
s-hsv1abg	eiu	187	1.0	0.2	65.0
s-hsv1abg	eiu	187	1.0	0.3	93.8
s-hsv1abg	eiu	187	1.0	0.4	110.0
s-hsv1abg	eiu	187	1.0	0.5	121.0
s-hsv1abg	eiu	187	1.0	0.6	127.0
s-hsv1abg	eiu	187	1.0	0.7	136.0
s-hsv1abg	eiu	187	1.0	0.8	142.0
s-hsv1abg	eiu	187	1.0	0.9	150.0
s-hsv1abg	index	16	1.0	0.0	0.08
s-hsv1abg	index	16	1.0	0.1	0.1
s-hsv1abg	index	16	1.0	0.2	0.12
s-hsv1abg	index	16	1.0	0.3	0.13
s-hsv1abg	index	16	1.0	0.4	0.14
s-hsv1abg	index	16	1.0	0.5	0.16
s-hsv1abg	index	16	1.0	0.6	0.16
s-hsv1abg	index	16	1.0	0.7	0.18
s-hsv1abg	index	16	1.0	0.8	0.22
s-hsv1abg	index	16	1.0	0.9	0.23
s-hsv1abg	responseequivalent	19	1.0	0.0	9.0
s-hsv1abg	responseequivalent	19	1.0	0.1	9.8
s-hsv1abg	responseequivalent	19	1.0	0.2	10.6
s-hsv1abg	responseequivalent	19	1.0	0.3	11.0
s-hsv1abg	responseequivalent	19	1.0	0.4	12.0
s-hsv1abg	responseequivalent	19	1.0	0.5	12.0
s-hsv1abg	responseequivalent	19	1.0	0.6	16.4
s-hsv1abg	responseequivalent	19	1.0	0.7	17.0
s-hsv1abg	responseequivalent	19	1.0	0.8	17.4
s-hsv1abg	responseequivalent	19	1.0	0.9	19.2
s-hsv2abg	au	10	1.0	0.0	1.3
s-hsv2abg	au	10	1.0	0.1	1.3
s-hsv2abg	au	10	1.0	0.2	1.3
s-hsv2abg	au	10	1.0	0.3	2.28
s-hsv2abg	au	10	1.0	0.4	2.7
s-hsv2abg	au	10	1.0	0.5	3.05
s-hsv2abg	au	10	1.0	0.6	3.76
s-hsv2abg	au	10	1.0	0.7	6.61
s-hsv2abg	au	10	1.0	0.8	12.0
s-hsv2abg	au	10	1.0	0.9	12.0
s-hsv2abg	eiu	60	1.0	0.0	21.0
s-hsv2abg	eiu	60	1.0	0.1	27.0
s-hsv2abg	eiu	60	1.0	0.2	37.6
s-hsv2abg	eiu	60	1.0	0.3	44.7
s-hsv2abg	eiu	60	1.0	0.4	70.6
s-hsv2abg	eiu	60	1.0	0.5	96.0
s-hsv2abg	eiu	60	1.0	0.6	117.0
s-hsv2abg	eiu	60	1.0	0.7	125.6
s-hsv2abg	eiu	60	1.0	0.8	129.0
s-hsv2abg	eiu	60	1.0	0.9	139.2
s-hsv2abg	responseequivalent	5	1.0	0.0	10.0
s-hsv2abg	responseequivalent	5	1.0	0.1	11.6
s-hsv2abg	responseequivalent	5	1.0	0.2	13.2
s-hsv2abg	responseequivalent	5	1.0	0.3	14.2
s-hsv2abg	responseequivalent	5	1.0	0.4	14.6
s-hsv2abg	responseequivalent	5	1.0	0.5	15.0
s-hsv2abg	responseequivalent	5	1.0	0.6	18.6
s-hsv2abg	responseequivalent	5	1.0	0.7	22.2
s-hsv2abg	responseequivalent	5	1.0	0.8	24.2
s-hsv2abg	responseequivalent	5	1.0	0.9	24.6
s-hsvabcf	titre	10	1.0	0.0	8.0
s-hsvabcf	titre	10	1.0	0.1	8.0
s-hsvabcf	titre	10	1.0	0.2	27.2
s-hsvabcf	titre	10	1.0	0.3	32.0
s-hsvabcf	titre	10	1.0	0.4	32.0
s-hsvabcf	titre	10	1.0	0.5	32.0
s-hsvabcf	titre	10	1.0	0.6	32.0
s-hsvabcf	titre	10	1.0	0.7	41.6
s-hsvabcf	titre	10	1.0	0.8	64.0
s-hsvabcf	titre	10	1.0	0.9	83.2
s-hsvabg	eiu	177	1.0	0.0	1.0
s-hsvabg	eiu	177	1.0	0.1	12.6
s-hsvabg	eiu	177	1.0	0.2	48.2
s-hsvabg	eiu	177	1.0	0.3	59.8
s-hsvabg	eiu	177	1.0	0.4	70.4
s-hsvabg	eiu	177	1.0	0.5	79.0
s-hsvabg	eiu	177	1.0	0.6	83.6
s-hsvabg	eiu	177	1.0	0.7	89.0
s-hsvabg	eiu	177	1.0	0.8	92.8
s-hsvabg	eiu	177	1.0	0.9	99.0
s-hsvcf	titre	10	1.0	0.0	16.0
s-hsvcf	titre	10	1.0	0.1	30.4
s-hsvcf	titre	10	1.0	0.2	32.0
s-hsvcf	titre	10	1.0	0.3	32.0
s-hsvcf	titre	10	1.0	0.4	32.0
s-hsvcf	titre	10	1.0	0.5	32.0
s-hsvcf	titre	10	1.0	0.6	32.0
s-hsvcf	titre	10	1.0	0.7	32.0
s-hsvcf	titre	10	1.0	0.8	38.4
s-hsvcf	titre	10	1.0	0.9	70.4
s-hund	u/ml	22	1.0	0.0	0.11
s-hund	u/ml	22	1.0	0.1	0.13
s-hund	u/ml	22	1.0	0.2	0.14
s-hund	u/ml	22	1.0	0.3	0.15
s-hund	u/ml	22	1.0	0.4	0.21
s-hund	u/ml	22	1.0	0.5	0.23
s-hund	u/ml	22	1.0	0.6	0.29
s-hund	u/ml	22	1.0	0.7	0.33
s-hund	u/ml	22	1.0	0.8	1.05
s-hund	u/ml	22	1.0	0.9	1.29
s-hyttyne	u/ml	3	1.0	0.0	0.01
s-hyttyne	u/ml	3	1.0	0.1	0.01
s-hyttyne	u/ml	3	1.0	0.2	0.01
s-hyttyne	u/ml	3	1.0	0.3	0.01
s-hyttyne	u/ml	3	1.0	0.4	0.01
s-hyttyne	u/ml	3	1.0	0.5	0.01
s-hyttyne	u/ml	3	1.0	0.6	0.01
s-hyttyne	u/ml	3	1.0	0.7	0.01
s-hyttyne	u/ml	3	1.0	0.8	0.01
s-hyttyne	u/ml	3	1.0	0.9	0.01
s-hyvehne	u/ml	3	1.0	0.0	0.0
s-hyvehne	u/ml	3	1.0	0.1	0.0
s-hyvehne	u/ml	3	1.0	0.2	0.0
s-hyvehne	u/ml	3	1.0	0.3	0.0
s-hyvehne	u/ml	3	1.0	0.4	0.0
s-hyvehne	u/ml	3	1.0	0.5	0.0
s-hyvehne	u/ml	3	1.0	0.6	0.0
s-hyvehne	u/ml	3	1.0	0.7	0.0
s-hyvehne	u/ml	3	1.0	0.8	0.01
s-hyvehne	u/ml	3	1.0	0.9	0.01
s-häst	u/ml	9	1.0	0.0	0.1
s-häst	u/ml	9	1.0	0.1	0.11
s-häst	u/ml	9	1.0	0.2	0.11
s-häst	u/ml	9	1.0	0.3	0.11
s-häst	u/ml	9	1.0	0.4	0.14
s-häst	u/ml	9	1.0	0.5	0.2
s-häst	u/ml	9	1.0	0.6	0.2
s-häst	u/ml	9	1.0	0.7	0.21
s-häst	u/ml	9	1.0	0.8	0.85
s-häst	u/ml	9	1.0	0.9	1.8
s-höyhryh	u/ml	4	1.0	0.0	0.0
s-höyhryh	u/ml	4	1.0	0.1	0.0
s-höyhryh	u/ml	4	1.0	0.2	0.01
s-höyhryh	u/ml	4	1.0	0.3	0.01
s-höyhryh	u/ml	4	1.0	0.4	0.01
s-höyhryh	u/ml	4	1.0	0.5	0.02
s-höyhryh	u/ml	4	1.0	0.6	0.02
s-höyhryh	u/ml	4	1.0	0.7	0.02
s-höyhryh	u/ml	4	1.0	0.8	0.02
s-höyhryh	u/ml	4	1.0	0.9	0.02
s-ia-2ab	ru	24	1.0	0.0	0.0
s-ia-2ab	ru	24	1.0	0.1	0.01
s-ia-2ab	ru	24	1.0	0.2	0.01
s-ia-2ab	ru	24	1.0	0.3	0.02
s-ia-2ab	ru	24	1.0	0.4	0.02
s-ia-2ab	ru	24	1.0	0.5	0.02
s-ia-2ab	ru	24	1.0	0.6	0.03
s-ia-2ab	ru	24	1.0	0.7	0.03
s-ia-2ab	ru	24	1.0	0.8	0.04
s-ia-2ab	ru	24	1.0	0.9	0.05
s-ia2ab	ru	16	1.0	0.0	0.0
s-ia2ab	ru	16	1.0	0.1	0.01
s-ia2ab	ru	16	1.0	0.2	0.01
s-ia2ab	ru	16	1.0	0.3	0.02
s-ia2ab	ru	16	1.0	0.4	0.02
s-ia2ab	ru	16	1.0	0.5	0.03
s-ia2ab	ru	16	1.0	0.6	0.03
s-ia2ab	ru	16	1.0	0.7	0.04
s-ia2ab	ru	16	1.0	0.8	0.05
s-ia2ab	ru	16	1.0	0.9	0.06
s-ia2ab	u/ml	21	1.0	0.0	22.0
s-ia2ab	u/ml	21	1.0	0.1	25.0
s-ia2ab	u/ml	21	1.0	0.2	82.0
s-ia2ab	u/ml	21	1.0	0.3	110.0
s-ia2ab	u/ml	21	1.0	0.4	140.0
s-ia2ab	u/ml	21	1.0	0.5	160.0
s-ia2ab	u/ml	21	1.0	0.6	170.0
s-ia2ab	u/ml	21	1.0	0.7	220.0
s-ia2ab	u/ml	21	1.0	0.8	290.0
s-ia2ab	u/ml	21	1.0	0.9	310.0
s-iaa	ru	1	1.0	0.0	0.0
s-iaa	ru	1	1.0	0.1	0.0
s-iaa	ru	1	1.0	0.2	0.0
s-iaa	ru	1	1.0	0.3	0.0
s-iaa	ru	1	1.0	0.4	0.0
s-iaa	ru	1	1.0	0.5	0.0
s-iaa	ru	1	1.0	0.6	0.0
s-iaa	ru	1	1.0	0.7	0.0
s-iaa	ru	1	1.0	0.8	0.0
s-iaa	ru	1	1.0	0.9	0.0
s-ica	jdfu	37	1.0	0.0	0.0
s-ica	jdfu	37	1.0	0.1	0.0
s-ica	jdfu	37	1.0	0.2	0.0
s-ica	jdfu	37	1.0	0.3	0.0
s-ica	jdfu	37	1.0	0.4	0.0
s-ica	jdfu	37	1.0	0.5	0.0
s-ica	jdfu	37	1.0	0.6	0.0
s-ica	jdfu	37	1.0	0.7	0.0
s-ica	jdfu	37	1.0	0.8	0.0
s-ica	jdfu	37	1.0	0.9	23.4
s-ica-vier	mmol/l	22	1.0	0.0	1.06
s-ica-vier	mmol/l	22	1.0	0.1	1.09
s-ica-vier	mmol/l	22	1.0	0.2	1.12
s-ica-vier	mmol/l	22	1.0	0.3	1.13
s-ica-vier	mmol/l	22	1.0	0.4	1.15
s-ica-vier	mmol/l	22	1.0	0.5	1.17
s-ica-vier	mmol/l	22	1.0	0.6	1.19
s-ica-vier	mmol/l	22	1.0	0.7	1.19
s-ica-vier	mmol/l	22	1.0	0.8	1.21
s-ica-vier	mmol/l	22	1.0	0.9	1.24
s-ica-vieri	mmol/l	39	1.0	0.0	1.1
s-ica-vieri	mmol/l	39	1.0	0.1	1.12
s-ica-vieri	mmol/l	39	1.0	0.2	1.15
s-ica-vieri	mmol/l	39	1.0	0.3	1.17
s-ica-vieri	mmol/l	39	1.0	0.4	1.18
s-ica-vieri	mmol/l	39	1.0	0.5	1.19
s-ica-vieri	mmol/l	39	1.0	0.6	1.21
s-ica-vieri	mmol/l	39	1.0	0.7	1.22
s-ica-vieri	mmol/l	39	1.0	0.8	1.24
s-ica-vieri	mmol/l	39	1.0	0.9	1.26
s-ictp	µg/l	385	1.0	0.0	1.4
s-ictp	µg/l	385	1.0	0.1	2.7
s-ictp	µg/l	385	1.0	0.2	3.2
s-ictp	µg/l	385	1.0	0.3	3.7
s-ictp	µg/l	385	1.0	0.4	4.36
s-ictp	µg/l	385	1.0	0.5	5.1
s-ictp	µg/l	385	1.0	0.6	6.1
s-ictp	µg/l	385	1.0	0.7	7.3
s-ictp	µg/l	385	1.0	0.8	8.7
s-ictp	µg/l	385	1.0	0.9	11.76
s-ifx	mg/l	364	1.0	0.0	1.1
s-ifx	mg/l	364	1.0	0.1	2.9
s-ifx	mg/l	364	1.0	0.2	4.4
s-ifx	mg/l	364	1.0	0.3	5.1
s-ifx	mg/l	364	1.0	0.4	6.2
s-ifx	mg/l	364	1.0	0.5	7.3
s-ifx	mg/l	364	1.0	0.6	8.8
s-ifx	mg/l	364	1.0	0.7	11.0
s-ifx	mg/l	364	1.0	0.8	13.0
s-ifx	mg/l	364	1.0	0.9	16.0
s-ifx-ab	au/ml	2	1.0	0.0	170.0
s-ifx-ab	au/ml	2	1.0	0.1	170.0
s-ifx-ab	au/ml	2	1.0	0.2	170.0
s-ifx-ab	au/ml	2	1.0	0.3	170.0
s-ifx-ab	au/ml	2	1.0	0.4	170.0
s-ifx-ab	au/ml	2	1.0	0.5	170.0
s-ifx-ab	au/ml	2	1.0	0.6	170.0
s-ifx-ab	au/ml	2	1.0	0.7	170.0
s-ifx-ab	au/ml	2	1.0	0.8	170.0
s-ifx-ab	au/ml	2	1.0	0.9	170.0
s-ig-oc	g/l	2	1.0	0.0	7.9
s-ig-oc	g/l	2	1.0	0.1	7.9
s-ig-oc	g/l	2	1.0	0.2	7.9
s-ig-oc	g/l	2	1.0	0.3	7.9
s-ig-oc	g/l	2	1.0	0.4	7.9
s-ig-oc	g/l	2	1.0	0.5	7.9
s-ig-oc	g/l	2	1.0	0.6	7.9
s-ig-oc	g/l	2	1.0	0.7	7.9
s-ig-oc	g/l	2	1.0	0.8	7.9
s-ig-oc	g/l	2	1.0	0.9	7.9
s-iga	g/l	23584	1.0	0.0	0.0
s-iga	g/l	23584	1.0	0.1	0.8
s-iga	g/l	23584	1.0	0.2	1.1
s-iga	g/l	23584	1.0	0.3	1.35
s-iga	g/l	23584	1.0	0.4	1.56
s-iga	g/l	23584	1.0	0.5	1.78
s-iga	g/l	23584	1.0	0.6	2.02
s-iga	g/l	23584	1.0	0.7	2.31
s-iga	g/l	23584	1.0	0.8	2.67
s-iga	g/l	23584	1.0	0.9	3.29
s-igakeli	g/l	3	1.0	0.0	0.08
s-igakeli	g/l	3	1.0	0.1	0.08
s-igakeli	g/l	3	1.0	0.2	0.08
s-igakeli	g/l	3	1.0	0.3	0.08
s-igakeli	g/l	3	1.0	0.4	0.08
s-igakeli	g/l	3	1.0	0.5	0.08
s-igakeli	g/l	3	1.0	0.6	0.08
s-igakeli	g/l	3	1.0	0.7	0.08
s-igakeli	g/l	3	1.0	0.8	0.08
s-igakeli	g/l	3	1.0	0.9	0.08
s-igd	g/l	16	1.0	0.0	0.02
s-igd	g/l	16	1.0	0.1	0.02
s-igd	g/l	16	1.0	0.2	0.03
s-igd	g/l	16	1.0	0.3	0.03
s-igd	g/l	16	1.0	0.4	0.03
s-igd	g/l	16	1.0	0.5	0.04
s-igd	g/l	16	1.0	0.6	0.04
s-igd	g/l	16	1.0	0.7	0.06
s-igd	g/l	16	1.0	0.8	0.06
s-igd	g/l	16	1.0	0.9	0.06
s-igd	mg/l	33	1.0	0.0	11.0
s-igd	mg/l	33	1.0	0.1	13.0
s-igd	mg/l	33	1.0	0.2	15.4
s-igd	mg/l	33	1.0	0.3	17.0
s-igd	mg/l	33	1.0	0.4	19.0
s-igd	mg/l	33	1.0	0.5	23.0
s-igd	mg/l	33	1.0	0.6	25.2
s-igd	mg/l	33	1.0	0.7	27.8
s-igd	mg/l	33	1.0	0.8	31.6
s-igd	mg/l	33	1.0	0.9	38.0
s-ige	u/ml	16345	1.0	0.0	1.0
s-ige	u/ml	16345	1.0	0.1	8.0
s-ige	u/ml	16345	1.0	0.2	14.0
s-ige	u/ml	16345	1.0	0.3	22.0
s-ige	u/ml	16345	1.0	0.4	34.0
s-ige	u/ml	16345	1.0	0.5	50.0
s-ige	u/ml	16345	1.0	0.6	73.0
s-ige	u/ml	16345	1.0	0.7	112.0
s-ige	u/ml	16345	1.0	0.8	186.0
s-ige	u/ml	16345	1.0	0.9	357.0
s-ige-pse	form	4	1.0	0.0	0.0
s-ige-pse	form	4	1.0	0.1	0.0
s-ige-pse	form	4	1.0	0.2	0.0
s-ige-pse	form	4	1.0	0.3	0.0
s-ige-pse	form	4	1.0	0.4	0.0
s-ige-pse	form	4	1.0	0.5	0.0
s-ige-pse	form	4	1.0	0.6	0.0
s-ige-pse	form	4	1.0	0.7	0.0
s-ige-pse	form	4	1.0	0.8	0.0
s-ige-pse	form	4	1.0	0.9	0.0
s-ige-pse	u/ml	14	1.0	0.0	0.1
s-ige-pse	u/ml	14	1.0	0.1	0.1
s-ige-pse	u/ml	14	1.0	0.2	0.11
s-ige-pse	u/ml	14	1.0	0.3	0.13
s-ige-pse	u/ml	14	1.0	0.4	0.14
s-ige-pse	u/ml	14	1.0	0.5	0.16
s-ige-pse	u/ml	14	1.0	0.6	0.23
s-ige-pse	u/ml	14	1.0	0.7	0.27
s-ige-pse	u/ml	14	1.0	0.8	0.29
s-ige-pse	u/ml	14	1.0	0.9	0.93
s-ige-ss	u/ml	84	1.0	0.0	0.1
s-ige-ss	u/ml	84	1.0	0.1	0.11
s-ige-ss	u/ml	84	1.0	0.2	0.12
s-ige-ss	u/ml	84	1.0	0.3	0.14
s-ige-ss	u/ml	84	1.0	0.4	0.16
s-ige-ss	u/ml	84	1.0	0.5	0.2
s-ige-ss	u/ml	84	1.0	0.6	0.28
s-ige-ss	u/ml	84	1.0	0.7	0.33
s-ige-ss	u/ml	84	1.0	0.8	0.43
s-ige-ss	u/ml	84	1.0	0.9	0.51
s-ige-sse	u/ml	1244	1.0	0.0	0.1
s-ige-sse	u/ml	1244	1.0	0.1	0.12
s-ige-sse	u/ml	1244	1.0	0.2	0.16
s-ige-sse	u/ml	1244	1.0	0.3	0.23
s-ige-sse	u/ml	1244	1.0	0.4	0.35
s-ige-sse	u/ml	1244	1.0	0.5	0.63
s-ige-sse	u/ml	1244	1.0	0.6	1.31
s-ige-sse	u/ml	1244	1.0	0.7	3.6
s-ige-sse	u/ml	1244	1.0	0.8	12.54
s-ige-sse	u/ml	1244	1.0	0.9	21.0
s-ige2pöl	u/ml	430	1.0	0.0	0.0
s-ige2pöl	u/ml	430	1.0	0.1	0.0
s-ige2pöl	u/ml	430	1.0	0.2	0.01
s-ige2pöl	u/ml	430	1.0	0.3	0.02
s-ige2pöl	u/ml	430	1.0	0.4	0.03
s-ige2pöl	u/ml	430	1.0	0.5	0.04
s-ige2pöl	u/ml	430	1.0	0.6	0.07
s-ige2pöl	u/ml	430	1.0	0.7	0.14
s-ige2pöl	u/ml	430	1.0	0.8	0.24
s-ige2pöl	u/ml	430	1.0	0.9	0.63
s-ige2ruo	u/ml	477	1.0	0.0	0.0
s-ige2ruo	u/ml	477	1.0	0.1	0.02
s-ige2ruo	u/ml	477	1.0	0.2	0.03
s-ige2ruo	u/ml	477	1.0	0.3	0.04
s-ige2ruo	u/ml	477	1.0	0.4	0.06
s-ige2ruo	u/ml	477	1.0	0.5	0.09
s-ige2ruo	u/ml	477	1.0	0.6	0.11
s-ige2ruo	u/ml	477	1.0	0.7	0.16
s-ige2ruo	u/ml	477	1.0	0.8	0.23
s-ige2ruo	u/ml	477	1.0	0.9	0.4
s-igf-1	nmol/l	85	1.0	0.0	3.0
s-igf-1	nmol/l	85	1.0	0.1	9.4
s-igf-1	nmol/l	85	1.0	0.2	11.8
s-igf-1	nmol/l	85	1.0	0.3	15.0
s-igf-1	nmol/l	85	1.0	0.4	16.0
s-igf-1	nmol/l	85	1.0	0.5	16.0
s-igf-1	nmol/l	85	1.0	0.6	18.4
s-igf-1	nmol/l	85	1.0	0.7	22.8
s-igf-1	nmol/l	85	1.0	0.8	27.2
s-igf-1	nmol/l	85	1.0	0.9	31.6
s-igf1	nmol/l	4422	1.0	0.0	2.0
s-igf1	nmol/l	4422	1.0	0.1	9.0
s-igf1	nmol/l	4422	1.0	0.2	12.0
s-igf1	nmol/l	4422	1.0	0.3	15.0
s-igf1	nmol/l	4422	1.0	0.4	18.0
s-igf1	nmol/l	4422	1.0	0.5	21.0
s-igf1	nmol/l	4422	1.0	0.6	24.0
s-igf1	nmol/l	4422	1.0	0.7	28.0
s-igf1	nmol/l	4422	1.0	0.8	35.0
s-igf1	nmol/l	4422	1.0	0.9	45.0
s-igf1sds	nmol/l	67	1.0	0.0	0.0
s-igf1sds	nmol/l	67	1.0	0.1	0.2
s-igf1sds	nmol/l	67	1.0	0.2	0.5
s-igf1sds	nmol/l	67	1.0	0.3	0.7
s-igf1sds	nmol/l	67	1.0	0.4	1.0
